606,49,2025-06-23,6000.00
607,49,2025-07-07,39840.00
608,56,2025-08-18,11000.00
609,7,2025-03-07,1200.00
610,26,2026-01-23,7220.00
611,11,2026-01-10,4100.00
612,81,2025-05-02,10360.00
613,39,2025-06-07,1800.00
614,88,2025-09-30,41260.00
615,70,2025-04-30,45840.00
616,78,2025-05-17,25380.00
617,2,2025-07-11,38400.00
618,95,2025-12-25,965.00
619,39,2025-10-21,320.00
620,70,2025-07-10,11200.00
621,72,2025-02-07,2400.00
622,25,2025-11-07,40.00
623,41,2025-09-19,900.00
624,6,2025-09-14,7800.00
625,80,2025-02-24,2295.00
626,37,2025-12-16,3600.00
627,34,2025-07-20,34500.00
628,96,2025-08-22,27100.00
629,36,2025-06-18,12600.00
630,44,2025-01-30,37900.00
631,98,2026-01-06,1260.00
632,40,2025-10-02,10800.00
633,84,2025-05-16,38100.00
634,37,2025-01-26,18000.00
635,63,2025-10-11,3200.00
636,45,2025-06-25,40025.00
637,81,2025-09-11,57600.00
638,60,2025-07-22,13250.00
639,66,2025-03-14,2400.00
640,65,2025-01-25,46000.00
641,60,2025-04-26,38445.00
642,22,2025-04-09,50500.00
643,81,2025-12-09,10000.00
644,47,2025-12-29,3300.00
645,44,2025-03-17,10000.00
646,14,2025-12-21,5630.00
647,93,2025-08-13,27920.00
648,91,2025-06-24,6250.00
649,60,2025-07-09,60.00
650,84,2025-08-14,300.00
651,30,2025-04-12,12315.00
652,57,2025-07-14,50.00
653,94,2025-04-07,320.00
654,65,2025-09-12,800.00
655,98,2025-10-17,41000.00
656,63,2025-03-13,2500.00
657,47,2025-02-06,3975.00
658,21,2025-06-27,54000.00
659,83,2025-05-27,4000.00
660,29,2025-06-24,6800.00
661,35,2025-07-18,18050.00
662,82,2025-04-23,80.00
663,14,2025-08-02,38400.00
664,52,2025-05-28,600.00
665,65,2025-11-28,54000.00
666,86,2025-02-07,12000.00
667,95,2025-12-18,21000.00
668,98,2025-06-29,40000.00
669,83,2025-02-01,15300.00
670,77,2025-12-17,39000.00
671,55,2025-11-02,2400.00
672,29,2025-05-25,850.00
673,61,2025-01-29,20080.00
674,44,2025-11-17,1400.00
675,1,2025-09-09,800.00
676,42,2025-09-25,1245.00
677,7,2025-07-17,34800.00
678,57,2025-03-26,56000.00
679,35,2025-10-21,1250.00
680,80,2025-09-08,3300.00
681,79,2025-07-06,14560.00
682,86,2025-06-07,11135.00
683,48,2025-09-03,48015.00
684,63,2025-11-09,60.00
685,26,2025-04-30,10600.00
686,83,2025-11-03,22000.00
687,50,2025-04-26,89000.00
688,25,2025-04-01,7500.00
689,81,2025-04-27,35040.00
690,35,2025-10-31,15.00
691,99,2025-12-24,26400.00
692,13,2025-02-10,66900.00
693,45,2025-01-26,53800.00
694,82,2025-08-05,12000.00
695,91,2025-08-25,10900.00
696,72,2025-09-21,1280.00
697,70,2025-10-30,24080.00
698,77,2025-04-16,46600.00
699,3,2025-08-11,14700.00
700,10,2025-04-04,36000.00
701,64,2025-12-29,74700.00
702,87,2025-03-14,18000.00
703,20,2025-12-26,40350.00
704,18,2025-05-22,2280.00
705,53,2025-04-13,480.00
706,57,2026-01-10,940.00
707,47,2025-11-23,31760.00
708,78,2025-08-17,350.00
709,18,2025-10-25,3600.00
710,63,2025-09-03,51500.00
711,76,2026-01-20,2400.00
712,89,2025-10-01,9000.00
713,62,2025-09-19,1225.00
714,84,2025-06-14,33930.00
715,96,2026-01-15,3020.00
716,92,2025-02-08,12000.00
717,12,2025-06-01,40830.00
718,34,2025-10-24,54000.00
719,88,2025-07-26,300.00
720,34,2025-05-10,2400.00
721,43,2025-08-23,10450.00
722,83,2025-06-02,38430.00
723,94,2025-11-11,8400.00
724,88,2025-08-06,58900.00
725,12,2025-02-12,37200.00
726,28,2025-05-10,75000.00
727,17,2025-08-08,75000.00
728,18,2025-07-01,10900.00
729,36,2025-01-28,34820.00
730,27,2025-10-03,25740.00
731,7,2025-05-06,1600.00
732,66,2025-09-02,18400.00
733,98,2025-01-27,39900.00
734,47,2025-02-14,1280.00
735,49,2025-03-25,9000.00
736,65,2025-12-17,41600.00
737,76,2025-02-16,10100.00
738,65,2025-07-29,44620.00
739,23,2025-11-24,270.00
740,56,2026-01-04,6300.00
741,42,2025-07-30,160.00
742,37,2025-04-15,450.00
743,45,2025-02-04,19200.00
744,64,2025-08-15,45.00
745,91,2025-04-21,13830.00
746,70,2025-11-24,2250.00
747,54,2025-11-08,73600.00
748,80,2025-12-21,1200.00
749,91,2025-07-21,58080.00
750,40,2025-05-08,54900.00
751,90,2025-01-30,1600.00
752,25,2025-05-02,8700.00
753,42,2025-10-27,36080.00
754,70,2025-08-09,25800.00
755,87,2025-10-20,54000.00
756,38,2025-05-27,36450.00
757,22,2025-10-09,28900.00
758,22,2025-04-12,18000.00
759,18,2025-09-16,134000.00
760,89,2025-05-18,15.00
761,23,2025-11-04,1200.00
762,87,2025-06-03,54075.00
763,17,2025-08-24,1200.00
764,96,2025-05-10,160.00
765,3,2025-07-21,1800.00
766,60,2025-12-23,81900.00
767,46,2025-12-26,6750.00
768,32,2025-03-18,50.00
769,60,2025-11-02,270.00
770,100,2025-05-06,60.00
771,83,2025-02-20,61600.00
772,94,2025-07-21,600.00
773,25,2026-01-04,39800.00
774,64,2025-06-19,6860.00
775,95,2026-01-09,35800.00
776,44,2025-09-18,12700.00
777,53,2025-07-03,3260.00
778,51,2025-10-19,315.00
779,33,2025-05-22,750.00
780,72,2025-10-14,44400.00
781,90,2025-10-24,5700.00
782,15,2025-04-19,10025.00
783,62,2025-03-20,25510.00
784,40,2025-09-14,2270.00
785,7,2025-10-01,27000.00
786,50,2025-10-29,2400.00
787,76,2025-08-25,99000.00
788,16,2025-11-14,42450.00
789,55,2026-01-21,2500.00
790,93,2025-05-29,7400.00
791,55,2025-04-26,32000.00
792,42,2025-10-19,18000.00
793,4,2025-11-26,45.00
794,49,2025-06-29,560.00
795,94,2025-03-01,49000.00
796,76,2025-11-20,12000.00
797,24,2025-04-14,1200.00
798,67,2025-10-26,3600.00
799,26,2025-04-21,48750.00
800,6,2025-12-16,3600.00
801,36,2025-11-05,9110.00
802,4,2025-08-06,1410.00
803,53,2025-06-03,54060.00
804,92,2025-08-29,61800.00
805,28,2025-11-24,8410.00
806,44,2025-10-17,37800.00
807,80,2025-09-03,1350.00
808,78,2025-07-27,24000.00
809,21,2025-07-17,53000.00
810,81,2025-10-16,2430.00
811,34,2025-07-12,45.00
812,9,2025-05-13,30750.00
813,75,2025-08-28,4400.00
814,44,2026-01-05,44160.00
815,11,2025-09-12,2450.00
816,3,2026-01-09,1800.00
817,38,2025-07-23,1600.00
818,3,2025-05-14,55650.00
819,69,2025-05-31,40000.00
820,47,2025-08-13,625.00
821,64,2025-09-18,1290.00
822,29,2025-07-24,74400.00
823,25,2025-08-25,48040.00
824,17,2025-10-11,3600.00
825,4,2025-08-12,18000.00
826,71,2025-01-24,12000.00
827,24,2025-03-31,40830.00
828,57,2025-01-26,2400.00
829,54,2025-08-30,36900.00
830,94,2025-08-09,58320.00
831,2,2025-08-11,24900.00
832,55,2025-09-18,4500.00
833,52,2025-09-27,18040.00
834,38,2025-02-08,1670.00
835,83,2025-06-06,6015.00
836,87,2025-03-17,36100.00
837,41,2025-08-05,4800.00
838,71,2025-04-18,4960.00
839,37,2025-09-28,5975.00
840,44,2025-04-13,20000.00
841,82,2025-11-30,13120.00
842,44,2025-02-18,20750.00
843,30,2025-12-25,2400.00
844,67,2025-06-02,900.00
845,52,2025-08-10,13800.00
846,17,2025-08-17,64160.00
847,25,2025-09-16,47200.00
848,25,2025-03-26,3850.00
849,27,2025-10-20,18000.00
850,6,2025-02-24,12600.00
851,22,2025-02-19,900.00
852,58,2025-10-14,2430.00
853,49,2025-09-17,17800.00
854,21,2025-10-21,23300.00
855,90,2025-11-11,10000.00
856,13,2025-03-02,22820.00
857,12,2025-08-22,5100.00
858,46,2025-02-27,2400.00
859,64,2025-02-02,18000.00
860,35,2025-10-22,39240.00
861,22,2025-05-16,18500.00
862,33,2025-11-19,29060.00
863,18,2025-05-13,25280.00
864,58,2025-07-22,49040.00
865,62,2025-10-15,21000.00
866,93,2025-12-15,1200.00
867,20,2025-04-17,54000.00
868,64,2026-01-17,21200.00
869,41,2025-05-08,6000.00
870,30,2025-09-10,88800.00
871,87,2025-11-20,60.00
872,39,2025-07-08,13800.00
873,38,2025-04-19,26290.00
874,31,2025-11-21,22880.00
875,32,2025-03-31,100.00
876,52,2025-08-15,11960.00
877,93,2025-08-03,58250.00
878,7,2026-01-16,36380.00
879,39,2026-01-21,2940.00
880,67,2025-09-14,62060.00
881,69,2025-05-29,36900.00
882,21,2025-10-09,1380.00
883,34,2025-08-05,56775.00
